timestamp,source_ip,destination_ip,protocol,port,bytes_transferred
2024-07-09 21:28:42.620400,82.79.148.206,50.101.181.20,HTTPS,63990,453.54
2024-07-09 13:39:46.620400,185.30.102.208,179.221.6.55,UDP,19988,85.48
2024-07-10 03:10:53.620400,212.101.3.190,194.105.225.67,SSH,31382,2117.23
2024-07-10 00:38:29.620400,92.234.240.222,165.122.121.102,FTP,30996,742.69
2024-07-10 04:19:02.620400,203.250.65.8,172.54.43.162,DNS,60464,1232.43
2024-07-10 06:47:49.620400,61.90.101.217,63.172.217.8,UDP,63984,755.4
2024-07-10 01:23:48.620400,190.1.240.250,161.146.118.240,SSH,28654,1261.83
2024-07-09 21:21:19.620400,78.131.241.202,39.193.166.182,HTTPS,18728,137.97
2024-07-09 21:04:22.620400,4.153.58.221,193.193.132.93,DNS,38160,288.45
2024-07-10 02:02:20.620400,197.252.32.61,43.187.87.23,SSH,51651,824.2
2024-07-10 05:07:47.620400,130.151.14.223,182.240.143.135,HTTPS,41864,3511.46
2024-07-10 03:31:59.620400,38.125.64.153,148.69.165.209,HTTPS,24218,3464.62
2024-07-09 19:55:57.620400,164.209.128.221,162.227.137.108,SSH,48063,9.99
2024-07-10 05:04:32.620400,165.160.200.175,211.102.42.201,SSH,39540,2639.34
2024-07-10 07:12:54.620400,222.13.161.229,119.45.161.65,SMTP,22686,745.44
2024-07-09 09:53:06.620400,163.233.87.154,191.29.73.149,SSH,3284,2455.79
2024-07-10 06:09:22.620400,178.110.91.118,111.21.202.114,FTP,4257,2704.19
2024-07-09 22:46:33.620400,47.217.225.49,126.98.59.223,FTP,58741,976.25
2024-07-10 02:04:38.620400,64.237.229.143,120.170.78.96,SSH,61777,2088.7
2024-07-10 00:47:42.620400,205.34.155.27,144.175.209.23,SSH,19133,1213.64
2024-07-10 01:35:58.620400,46.14.241.57,177.24.46.32,HTTP,16741,453.28
2024-07-09 23:30:52.620400,73.55.36.44,162.211.37.183,TCP,59645,211.2
2024-07-09 22:11:44.620400,46.202.218.77,5.42.229.100,UDP,52160,596.79
2024-07-09 20:04:43.620400,17.6.205.31,141.68.21.209,TCP,52132,170.31
2024-07-09 21:26:00.620400,135.86.136.233,148.28.253.97,HTTP,42070,251.93
2024-07-10 00:19:47.620400,10.1.145.250,3.229.35.180,HTTP,31219,629.97
2024-07-10 08:00:07.620400,223.199.188.113,132.144.216.63,SMTP,38800,691.73
2024-07-10 05:44:44.620400,166.67.177.54,83.42.203.145,SSH,48626,1754.04
2024-07-10 03:59:29.620400,45.31.230.198,29.115.199.158,TCP,63343,2553.37
2024-07-09 13:37:09.620400,218.251.48.144,163.152.217.13,SSH,50390,1055.69
2024-07-10 05:14:38.620400,95.204.63.130,6.106.229.212,DNS,39295,1247.77
2024-07-10 03:09:51.620400,35.18.154.250,149.217.113.14,FTP,29876,2337.02
2024-07-10 01:51:28.620400,141.84.5.228,189.170.88.159,DNS,19403,1244.32
2024-07-09 09:03:39.620400,152.31.184.46,12.135.206.182,SMTP,65337,212.81
2024-07-09 16:57:19.620400,222.211.221.61,182.148.37.94,TCP,7187,129.6
2024-07-10 00:38:39.620400,72.124.147.182,183.22.179.154,FTP,47277,1047.88
2024-07-09 14:14:07.620400,135.26.42.11,177.3.114.76,SSH,58559,201.82
2024-07-10 01:59:10.620400,14.249.119.109,51.78.114.213,TCP,7114,733.28
2024-07-09 09:55:26.620400,88.49.143.120,157.234.209.35,UDP,46005,714.09
2024-07-09 14:56:17.620400,201.198.96.197,40.154.254.228,DNS,51778,379.76
2024-07-09 22:58:18.620400,10.189.147.135,217.133.75.6,SSH,56154,361.48
2024-07-10 05:19:47.620400,58.64.218.141,216.140.172.184,FTP,57862,3184.28
2024-07-09 14:13:00.620400,66.93.251.20,154.216.63.0,DNS,64236,376.62
2024-07-09 20:27:35.620400,222.179.156.19,112.51.222.100,TCP,60554,167.1
2024-07-09 20:33:39.620400,98.43.141.188,119.143.14.50,TCP,20538,78.74
2024-07-10 08:38:57.620400,17.202.146.80,174.38.182.92,HTTP,38459,2552.75
2024-07-09 20:25:34.620400,139.122.168.157,101.37.82.185,UDP,36518,122.92
2024-07-10 04:14:04.620400,116.250.106.188,65.106.131.111,FTP,3143,3224.46
2024-07-09 18:13:51.620400,96.57.7.16,130.62.66.242,FTP,40036,0.0
2024-07-10 02:42:28.620400,161.88.207.228,70.194.245.170,SSH,47861,644.05
2024-07-09 19:33:25.620400,94.231.28.166,154.137.111.235,HTTPS,1384,53.61
2024-07-09 21:39:55.620400,18.83.246.223,158.240.115.220,TCP,21419,351.59
2024-07-10 03:54:06.620400,63.137.196.83,122.67.125.2,SMTP,36637,1583.67
2024-07-10 07:55:28.620400,49.206.144.35,169.176.224.54,SMTP,13362,40.22
2024-07-10 00:36:06.620400,213.184.35.55,217.221.75.175,SMTP,11144,138.37
2024-07-09 13:20:15.620400,180.73.120.131,160.161.51.209,SSH,8855,794.77
2024-07-09 12:47:00.620400,144.80.176.170,25.179.170.236,SMTP,32853,1273.99
2024-07-10 03:33:08.620400,70.232.224.64,201.2.16.22,UDP,32080,1083.05
2024-07-09 20:41:59.620400,217.37.187.106,77.165.224.118,FTP,45603,56.07
2024-07-10 05:00:18.620400,78.93.83.170,176.10.104.15,UDP,19282,142.45
2024-07-09 21:07:55.620400,114.137.171.187,3.130.68.25,SSH,20611,79.15
2024-07-09 09:48:09.620400,210.22.127.4,125.183.71.106,HTTP,40293,3621.08
2024-07-09 17:59:34.620400,96.11.85.207,84.75.64.45,SSH,23131,26.32
2024-07-09 11:23:24.620400,107.77.1.212,184.232.252.165,HTTPS,28026,1651.41
2024-07-09 23:31:43.620400,159.235.17.35,132.182.212.219,SMTP,45488,421.19
2024-07-09 16:54:46.620400,185.51.156.212,185.53.254.41,DNS,29098,3.18
2024-07-09 12:34:20.620400,163.171.220.223,223.101.41.33,SSH,26959,1396.34
2024-07-09 12:41:59.620400,185.246.112.183,98.160.238.65,HTTPS,2262,89.21
2024-07-09 21:55:44.620400,161.127.4.175,37.94.210.86,FTP,44262,581.74
2024-07-10 05:51:14.620400,34.8.165.196,1.74.141.137,HTTP,35125,3671.17
2024-07-09 09:36:48.620400,22.62.66.66,3.1.94.167,HTTP,54127,1429.2
2024-07-09 17:43:19.620400,142.226.245.222,16.175.146.72,HTTP,61648,54.0
2024-07-09 22:17:06.620400,54.165.209.78,26.168.71.167,TCP,1475,730.02
2024-07-09 13:47:22.620400,148.150.163.144,164.129.16.16,HTTPS,28854,500.03
2024-07-10 08:21:49.620400,22.91.47.44,36.254.185.99,TCP,258,2175.86
2024-07-10 05:24:44.620400,51.205.33.131,177.185.216.63,HTTP,37940,715.2
2024-07-09 09:15:42.620400,54.208.195.225,142.108.39.29,DNS,62277,2317.12
2024-07-09 22:36:57.620400,114.130.152.159,38.157.88.114,SMTP,48441,374.38
2024-07-09 21:15:48.620400,179.194.140.219,180.173.169.143,TCP,45455,387.28
2024-07-09 18:54:21.620400,98.171.215.106,54.123.2.105,HTTP,60995,0.0
2024-07-10 00:16:59.620400,41.114.246.75,99.105.68.10,UDP,5182,399.87
2024-07-09 09:30:35.620400,79.70.199.232,216.246.78.238,SSH,43625,1711.79
2024-07-09 20:26:12.620400,14.176.14.81,62.157.50.59,SSH,27364,171.78
2024-07-09 17:09:09.620400,179.62.187.190,181.38.158.156,FTP,34305,14.19
2024-07-09 13:35:57.620400,81.69.107.116,138.112.52.48,DNS,59955,919.01
2024-07-10 06:57:34.620400,77.31.121.228,97.231.149.115,HTTP,47114,4286.47
2024-07-10 02:17:12.620400,107.117.141.105,129.179.5.58,SSH,19220,541.65
2024-07-09 11:17:28.620400,133.224.102.31,159.218.233.13,SSH,19996,1137.6
2024-07-09 22:51:01.620400,176.19.55.167,60.156.99.26,FTP,25136,905.83
2024-07-10 08:17:14.620400,106.252.85.89,175.222.12.247,SMTP,60325,400.91
2024-07-09 23:03:06.620400,9.29.64.230,47.17.18.119,SMTP,47227,32.63
2024-07-09 20:35:48.620400,97.57.211.119,110.110.140.232,DNS,11360,37.04
2024-07-09 14:00:04.620400,155.156.22.112,50.173.14.9,UDP,62398,707.17
2024-07-09 09:47:46.620400,13.114.217.152,13.211.80.122,HTTPS,20898,2051.01
2024-07-09 11:17:00.620400,46.241.3.132,91.253.5.192,HTTPS,11544,1508.24
2024-07-09 18:14:51.620400,195.157.240.58,78.229.167.235,TCP,44769,0.0
2024-07-09 14:34:03.620400,151.113.219.2,175.139.55.96,SSH,16686,475.88
2024-07-09 16:42:26.620400,162.52.102.251,180.114.7.33,FTP,56612,85.97
2024-07-09 14:46:45.620400,165.162.73.128,14.134.219.14,FTP,8925,682.03
2024-07-09 13:46:43.620400,102.215.108.253,78.16.242.226,UDP,58943,1031.38
2024-07-10 02:08:19.620400,167.168.80.217,42.139.181.11,HTTP,32382,3247.29
2024-07-10 03:43:58.620400,85.110.194.138,180.208.18.230,UDP,19261,2026.45
2024-07-10 07:07:04.620400,79.16.250.49,51.103.26.82,SSH,29422,1370.08
2024-07-09 22:58:21.620400,55.39.148.237,135.167.78.127,HTTPS,32112,401.28
2024-07-10 01:46:03.620400,128.175.196.239,43.122.133.79,FTP,11490,1231.9
2024-07-09 19:16:06.620400,18.94.251.2,20.150.13.1,SMTP,34001,44.18
2024-07-09 18:07:46.620400,13.220.88.65,110.144.80.156,HTTPS,58762,0.0
2024-07-09 15:30:50.620400,151.113.213.85,26.33.254.129,FTP,37049,269.55
2024-07-09 09:47:18.620400,183.100.230.37,219.255.181.55,HTTPS,25412,1579.45
2024-07-10 05:50:46.620400,204.87.60.143,72.249.1.34,FTP,28825,1016.32
2024-07-10 06:27:56.620400,91.230.95.232,43.234.155.51,SMTP,35635,2321.94
2024-07-09 12:55:38.620400,61.208.49.12,222.68.184.118,DNS,8918,110.25
2024-07-09 12:38:27.620400,65.22.232.61,81.60.238.9,SMTP,63247,1324.97
2024-07-09 21:37:41.620400,112.242.46.135,152.180.108.98,FTP,27299,449.24
2024-07-09 19:47:02.620400,191.2.87.202,131.220.162.192,TCP,34644,40.7
2024-07-10 00:50:53.620400,28.183.111.149,42.8.204.183,SSH,2283,1466.25
2024-07-10 05:40:51.620400,202.162.56.213,26.209.238.254,SMTP,24862,2095.88
2024-07-09 15:00:33.620400,23.220.162.47,171.206.198.52,HTTP,65416,221.08
2024-07-09 21:34:05.620400,139.39.148.201,71.2.126.48,DNS,55209,406.02
2024-07-09 17:55:16.620400,80.54.41.66,106.239.33.141,UDP,33277,11.21
2024-07-10 03:26:48.620400,200.27.190.30,162.135.121.249,SSH,22873,2123.16
2024-07-09 23:46:37.620400,37.162.97.190,185.139.204.66,SSH,489,305.25
2024-07-10 04:45:17.620400,186.220.22.88,2.154.14.71,SSH,21749,1336.77
2024-07-10 01:24:45.620400,21.167.100.212,48.230.216.79,FTP,63210,382.97
2024-07-09 12:31:03.620400,53.216.207.83,48.132.10.132,FTP,13798,2193.9
2024-07-10 02:53:58.620400,125.202.9.33,26.208.83.168,SMTP,58887,1117.99
2024-07-09 13:28:38.620400,155.198.73.50,11.14.5.60,SMTP,10657,299.23
2024-07-10 03:47:23.620400,187.230.214.226,120.241.43.203,DNS,49078,691.81
2024-07-09 18:08:59.620400,50.210.176.192,38.21.71.93,UDP,30522,0.0
2024-07-09 17:21:22.620400,113.225.51.195,203.66.245.171,HTTP,23489,43.48
2024-07-10 01:31:43.620400,199.128.17.136,60.55.169.208,SMTP,43477,667.68
2024-07-10 06:22:35.620400,40.214.4.82,89.45.109.228,TCP,15446,2909.45
2024-07-10 04:30:05.620400,89.41.194.124,20.183.37.87,SMTP,62309,1624.95
2024-07-10 02:14:12.620400,101.178.6.32,186.89.214.30,UDP,45170,1939.55
2024-07-10 08:44:47.620400,166.188.201.164,71.186.40.52,HTTPS,23724,3821.68
2024-07-10 03:01:22.620400,152.15.29.176,24.81.204.242,FTP,45064,3049.37
2024-07-09 19:14:39.620400,76.79.54.9,109.168.193.207,TCP,33523,20.98
2024-07-09 19:01:26.620400,8.184.101.63,187.248.166.174,UDP,34675,37.17
2024-07-10 06:44:21.620400,102.19.221.30,117.186.55.74,HTTP,25391,3645.97
2024-07-09 22:00:52.620400,197.43.28.48,50.127.170.170,UDP,44913,565.8
2024-07-09 16:21:29.620400,83.6.165.114,97.131.99.41,HTTP,31184,56.57
2024-07-10 04:24:17.620400,59.105.74.48,111.206.205.178,UDP,57714,1309.17
2024-07-10 00:10:55.620400,218.57.32.119,93.68.149.63,TCP,14450,341.53
2024-07-10 05:42:12.620400,113.126.140.102,81.6.52.183,DNS,37502,203.63
2024-07-09 20:33:26.620400,136.154.117.158,157.114.4.125,TCP,8858,118.25
2024-07-09 22:20:23.620400,195.113.116.100,72.74.54.164,TCP,6806,388.95
2024-07-09 11:51:29.620400,98.19.74.77,88.108.61.151,HTTPS,15398,1642.49
2024-07-10 04:35:40.620400,99.56.118.191,89.140.249.120,FTP,40746,1769.17
2024-07-09 22:49:49.620400,14.86.200.75,55.216.229.135,UDP,37811,245.82
2024-07-10 00:43:53.620400,136.22.102.141,66.99.32.241,HTTP,17475,1100.83
2024-07-10 07:06:34.620400,215.146.142.222,100.26.23.170,SSH,19222,2362.35
2024-07-10 07:41:57.620400,74.60.80.177,47.56.37.119,SSH,61450,1286.75
2024-07-10 07:25:10.620400,96.192.104.238,47.234.64.193,FTP,10758,112.59
2024-07-09 09:03:19.620400,178.242.238.127,194.73.62.108,DNS,53142,2126.24
2024-07-10 04:47:31.620400,121.85.203.126,50.51.207.169,UDP,8837,1537.37
2024-07-09 13:04:38.620400,169.101.221.62,101.38.201.101,HTTP,19773,1561.08
2024-07-09 23:29:04.620400,180.50.22.187,22.146.132.10,SSH,46772,861.32
2024-07-09 10:23:44.620400,168.120.7.90,136.162.210.72,HTTPS,30385,2339.6
2024-07-10 03:33:05.620400,21.31.49.186,99.3.62.223,SSH,20230,2225.48
2024-07-10 06:25:39.620400,115.151.26.221,64.240.10.249,TCP,26230,2563.0
2024-07-10 00:12:12.620400,96.17.217.82,189.162.66.9,SMTP,21662,631.59
2024-07-09 15:22:07.620400,145.30.212.188,169.83.150.238,DNS,48030,369.95
2024-07-10 03:39:01.620400,209.37.136.98,26.48.168.156,SMTP,38161,1027.37
2024-07-09 18:00:12.620400,181.177.171.62,99.222.102.56,DNS,4892,0.0
2024-07-10 03:00:19.620400,69.120.96.182,106.46.200.168,SSH,39951,1203.65
2024-07-09 17:07:20.620400,119.55.125.165,9.237.234.250,FTP,44107,42.05
2024-07-10 03:22:50.620400,213.116.242.13,173.213.55.218,HTTP,52796,2767.41
2024-07-09 09:45:12.620400,41.244.3.54,109.218.10.79,HTTP,6532,885.48
2024-07-09 15:15:43.620400,182.201.59.42,192.96.28.106,SSH,4016,215.31
2024-07-09 14:53:47.620400,19.160.240.67,122.216.34.90,SMTP,55556,419.69
2024-07-09 11:37:51.620400,147.237.142.116,169.59.77.92,SSH,44682,1286.31
2024-07-10 05:09:32.620400,35.130.237.134,52.198.10.23,HTTP,2393,3621.58
2024-07-09 22:45:37.620400,156.157.204.207,51.207.223.68,TCP,63639,748.19
2024-07-09 13:52:23.620400,155.139.73.51,29.11.139.28,SSH,60515,651.34
2024-07-10 06:04:13.620400,164.216.38.138,49.70.8.22,HTTP,40435,2500.07
2024-07-10 01:14:02.620400,177.118.221.100,65.158.244.146,UDP,41308,124.79
2024-07-09 20:34:10.620400,88.84.47.76,43.240.189.126,SMTP,42921,93.28
2024-07-09 10:39:30.620400,4.71.30.15,186.195.60.183,SMTP,61829,1510.58
2024-07-09 18:40:39.620400,200.197.34.30,215.116.250.72,FTP,16965,0.0
2024-07-10 06:10:12.620400,121.74.85.28,162.178.181.43,FTP,43532,3763.37
2024-07-09 11:35:14.620400,53.226.78.247,186.114.128.240,SMTP,64033,793.81
2024-07-09 17:04:15.620400,157.239.46.161,178.240.201.37,TCP,52220,17.57
2024-07-09 20:38:47.620400,197.230.166.238,75.234.74.33,FTP,10745,91.87
2024-07-09 12:39:45.620400,103.85.246.169,24.238.186.59,HTTPS,4990,1420.8
2024-07-09 10:37:51.620400,223.147.182.52,165.251.152.2,TCP,55898,2233.93
2024-07-09 16:34:46.620400,149.110.166.244,115.221.244.98,FTP,35608,267.33
2024-07-09 10:12:20.620400,86.45.218.30,84.141.90.86,HTTPS,14777,2940.83
2024-07-09 20:07:29.620400,42.130.97.183,139.132.149.86,SSH,19809,175.99
2024-07-09 09:30:43.620400,222.110.72.3,138.234.40.121,SMTP,32202,2323.67
2024-07-09 22:09:46.620400,7.187.130.220,111.173.190.49,SSH,32409,572.86
2024-07-09 16:43:11.620400,183.82.189.123,17.54.255.244,SSH,12801,29.02
2024-07-09 14:26:35.620400,59.10.248.60,188.84.101.242,SSH,59594,352.24
2024-07-09 13:14:59.620400,7.159.9.255,68.146.15.181,HTTPS,60070,882.99
2024-07-09 18:20:44.620400,219.17.149.106,88.94.113.234,HTTP,21682,0.0
2024-07-09 19:01:45.620400,68.234.88.78,141.121.16.22,SSH,22858,39.94
2024-07-09 17:16:35.620400,122.150.10.111,173.14.163.185,FTP,12027,2.24
2024-07-10 01:18:42.620400,208.92.20.88,114.127.47.235,SMTP,7531,1507.36
2024-07-10 03:31:46.620400,187.60.175.251,69.208.81.108,SSH,31999,337.42
2024-07-10 02:39:38.620400,30.137.142.153,46.201.27.5,TCP,45562,2126.14
2024-07-09 09:00:30.620400,42.104.19.125,214.215.233.93,HTTPS,8373,953.58
2024-07-09 13:56:47.620400,48.45.250.101,116.144.200.227,HTTPS,32451,96.37
2024-07-10 01:35:51.620400,211.12.101.120,113.22.150.231,FTP,18801,1518.02
2024-07-10 07:40:33.620400,70.225.112.108,99.123.197.77,UDP,65403,39.65
2024-07-09 09:37:48.620400,165.56.195.157,195.60.219.193,SMTP,15962,2307.08
2024-07-10 07:31:49.620400,185.216.117.168,185.104.234.50,DNS,15395,487.88
2024-07-09 11:39:09.620400,102.118.187.245,40.233.130.66,UDP,22150,241.0
2024-07-09 09:23:35.620400,11.11.202.40,125.68.248.60,HTTPS,20062,833.06
2024-07-09 21:33:52.620400,149.157.228.166,213.199.186.228,HTTPS,41490,362.38
2024-07-09 19:55:12.620400,155.1.232.113,175.2.5.45,TCP,41,22.89
2024-07-09 21:01:21.620400,32.110.158.177,82.244.19.43,FTP,46922,463.79
2024-07-09 23:21:51.620400,87.209.126.34,182.211.55.150,UDP,60124,1017.67
2024-07-10 08:36:56.620400,162.177.113.154,138.183.64.174,HTTPS,29552,3904.9
2024-07-09 23:59:22.620400,178.227.245.163,134.51.230.180,TCP,42639,943.57
2024-07-09 12:51:08.620400,117.145.224.240,75.131.145.26,TCP,6596,1183.81
2024-07-09 22:55:49.620400,200.199.171.224,31.86.84.140,DNS,47105,109.66
2024-07-10 06:36:26.620400,193.66.127.193,168.223.237.39,HTTPS,31842,3002.11
2024-07-09 23:45:48.620400,109.4.10.162,168.211.133.229,SMTP,23278,427.76
2024-07-09 18:16:42.620400,66.22.197.2,190.48.88.199,FTP,33729,0.0
2024-07-09 23:36:28.620400,186.216.232.59,215.205.45.10,UDP,44210,984.2
2024-07-09 14:46:54.620400,190.137.11.127,163.62.0.211,HTTPS,24819,763.83
2024-07-09 20:17:18.620400,166.157.127.82,168.189.5.80,HTTPS,37228,150.6
2024-07-10 06:50:15.620400,201.52.226.85,195.181.130.71,HTTPS,20057,2397.2
2024-07-09 14:01:55.620400,174.253.38.143,133.87.51.121,DNS,62024,196.81
2024-07-09 12:24:46.620400,45.41.33.29,116.75.92.46,FTP,7038,1975.25
2024-07-10 02:36:02.620400,160.219.186.36,196.90.67.50,SMTP,23038,2100.36
2024-07-10 05:26:01.620400,124.182.50.51,22.142.85.216,UDP,28061,1117.6
2024-07-09 18:52:36.620400,110.234.66.207,222.138.162.204,TCP,21186,0.0
2024-07-09 18:44:49.620400,54.183.189.33,140.150.109.35,UDP,38284,0.0
2024-07-10 06:40:58.620400,41.252.254.142,81.174.143.111,FTP,29840,2570.89
2024-07-10 07:06:39.620400,107.134.93.41,155.140.65.119,TCP,15962,401.18
2024-07-09 19:09:01.620400,84.74.237.127,162.145.230.243,HTTPS,61508,55.69
2024-07-09 19:36:39.620400,58.169.59.172,172.21.85.41,SSH,7234,21.99
2024-07-09 18:34:32.620400,7.24.55.84,133.91.127.3,HTTP,4055,0.0
2024-07-09 16:08:06.620400,79.53.83.7,85.27.100.234,HTTPS,20348,247.95
2024-07-09 21:46:30.620400,192.117.138.166,137.138.37.196,UDP,32146,23.55
2024-07-10 04:36:42.620400,140.55.1.232,146.190.127.46,HTTP,8797,3440.65
2024-07-09 14:28:57.620400,153.141.231.38,71.124.114.242,HTTPS,41521,297.28
2024-07-09 13:21:32.620400,105.65.149.130,1.228.217.94,HTTP,50503,1366.22
2024-07-10 08:08:21.620400,23.166.67.215,27.202.24.137,HTTPS,54359,2004.7
2024-07-09 18:43:40.620400,133.106.23.49,88.255.46.57,SMTP,1185,0.0
2024-07-09 23:59:39.620400,65.153.170.61,195.198.111.129,DNS,59805,402.39
2024-07-09 09:37:52.620400,108.254.156.96,96.228.255.35,TCP,1430,1427.54
2024-07-10 03:12:18.620400,17.203.109.164,130.59.25.107,FTP,10199,2673.17
2024-07-09 17:14:17.620400,106.120.202.213,47.140.139.19,FTP,61501,17.77
2024-07-09 23:03:57.620400,145.206.241.109,84.34.114.62,SMTP,60094,796.23
2024-07-09 21:00:02.620400,188.244.8.220,196.85.77.223,DNS,26156,192.24
2024-07-09 14:01:28.620400,22.151.24.16,135.224.92.87,HTTPS,12821,493.41
2024-07-10 04:21:37.620400,131.81.96.48,20.81.111.165,HTTPS,3127,1737.46
2024-07-09 21:38:21.620400,86.127.171.238,59.32.192.235,TCP,19082,237.65
2024-07-09 14:15:01.620400,125.100.203.202,58.154.248.76,DNS,62948,228.59
2024-07-09 20:01:22.620400,69.23.249.139,75.38.133.62,TCP,20497,132.1
2024-07-09 16:08:59.620400,144.78.87.218,188.185.114.24,UDP,64070,64.08
2024-07-09 16:14:42.620400,210.85.94.78,197.209.36.118,UDP,40447,92.5
2024-07-09 16:23:09.620400,83.163.54.218,12.52.248.35,UDP,61163,86.04
2024-07-10 07:11:00.620400,106.140.112.190,4.166.184.60,SSH,30192,2319.45
2024-07-09 09:53:50.620400,84.24.18.209,143.18.55.191,HTTPS,46661,1165.27
2024-07-10 03:56:27.620400,105.201.217.141,121.91.131.174,DNS,33020,338.66
2024-07-09 09:34:38.620400,97.182.206.68,141.34.254.102,DNS,29073,1572.98
2024-07-10 01:19:21.620400,110.75.23.51,95.180.144.58,DNS,36286,1306.72
2024-07-09 14:57:55.620400,220.166.30.175,148.161.77.120,SMTP,15042,490.19
2024-07-10 02:02:54.620400,200.56.65.124,58.129.60.124,UDP,13301,1277.32
2024-07-09 18:45:43.620400,35.26.116.132,198.93.102.78,SSH,20877,0.0
2024-07-09 15:43:06.620400,45.157.16.200,105.138.219.225,HTTP,28069,334.69
2024-07-09 20:07:21.620400,114.115.226.165,168.254.156.84,SSH,53359,153.42
2024-07-09 17:59:37.620400,133.202.85.91,90.170.24.187,SSH,34595,29.81
2024-07-09 12:24:51.620400,125.255.47.251,136.120.224.95,TCP,32377,145.64
2024-07-09 11:58:33.620400,166.97.25.243,138.92.16.75,SSH,23172,1333.07
2024-07-10 04:20:33.620400,177.254.149.185,161.97.36.73,SMTP,26564,474.21
2024-07-09 12:58:40.620400,212.70.97.98,90.20.227.44,TCP,2921,1115.53
2024-07-09 23:28:06.620400,85.255.239.172,25.162.188.229,HTTP,57064,708.09
2024-07-09 10:38:49.620400,84.243.26.124,79.248.233.251,UDP,55104,738.46
2024-07-10 02:42:55.620400,101.100.6.24,64.118.172.170,HTTPS,63704,1799.59
2024-07-10 01:14:02.620400,91.205.7.134,79.193.200.193,SMTP,41582,1345.17
2024-07-10 02:21:58.620400,14.45.156.236,186.192.185.191,TCP,64558,137.66
2024-07-09 19:23:19.620400,182.206.66.238,177.93.87.227,HTTPS,19917,51.24
2024-07-09 11:17:26.620400,215.140.207.12,191.238.57.219,DNS,19511,1097.33
2024-07-09 13:29:58.620400,41.162.140.62,41.77.206.63,HTTPS,56955,1637.3
2024-07-10 01:39:32.620400,79.226.87.238,74.76.69.99,SSH,1407,1208.09
2024-07-10 00:46:35.620400,66.245.148.12,70.187.166.86,FTP,4858,2248.45
2024-07-10 00:17:49.620400,67.94.69.3,7.206.85.224,HTTP,13998,2032.43
2024-07-09 12:27:36.620400,10.57.78.79,83.143.116.6,UDP,38017,431.86
2024-07-09 10:56:12.620400,146.232.135.33,160.149.90.211,HTTPS,2124,593.6
2024-07-09 20:08:38.620400,112.190.44.235,134.115.38.20,UDP,46460,74.19
2024-07-09 15:27:19.620400,68.191.93.60,33.223.157.189,TCP,48150,138.88
2024-07-09 19:55:44.620400,73.133.131.53,95.232.249.38,TCP,13641,9.37
2024-07-09 08:58:24.620400,123.65.62.237,32.185.98.143,FTP,64202,298.18
2024-07-10 00:48:02.620400,11.182.122.100,131.73.93.74,HTTP,17721,1629.43
2024-07-09 21:04:19.620400,156.156.236.119,36.2.99.178,DNS,26494,136.43
2024-07-10 01:55:45.620400,82.45.77.10,171.225.26.31,HTTPS,3273,1107.47
2024-07-09 11:49:31.620400,108.23.213.137,194.73.178.35,HTTP,39231,2643.14
2024-07-09 22:24:00.620400,217.41.98.140,118.202.146.110,HTTPS,58358,907.94
2024-07-09 15:13:20.620400,37.26.148.27,146.27.91.35,HTTPS,39292,362.59
2024-07-09 14:25:38.620400,57.31.65.110,74.211.124.231,SMTP,28491,161.97
2024-07-09 15:39:19.620400,52.224.25.251,171.138.72.6,UDP,4656,319.58
2024-07-10 04:29:36.620400,102.25.219.129,27.104.161.195,HTTPS,16348,3010.28
2024-07-09 17:19:18.620400,171.170.183.101,147.81.110.127,DNS,61444,5.06
2024-07-09 09:48:53.620400,40.215.11.189,79.109.102.244,SSH,3337,969.47
2024-07-10 00:07:35.620400,103.242.150.166,52.32.243.79,HTTP,7470,2164.56
2024-07-09 12:24:48.620400,105.83.143.15,79.5.186.68,SSH,45240,381.5
2024-07-10 01:34:09.620400,174.188.66.12,136.134.71.160,SMTP,50750,1710.31
2024-07-09 12:12:44.620400,61.135.122.117,76.138.232.30,SMTP,1361,838.45
2024-07-09 17:03:17.620400,212.7.250.3,103.160.154.1,HTTPS,27326,31.09
2024-07-09 18:09:44.620400,182.181.11.173,48.52.29.138,FTP,40866,0.0
2024-07-09 14:59:31.620400,146.165.241.39,76.194.128.236,UDP,54999,620.58
2024-07-10 08:32:16.620400,30.16.61.105,179.106.26.205,UDP,28105,1633.25
2024-07-09 13:00:33.620400,193.69.120.132,74.117.47.250,SSH,28061,426.41
2024-07-09 14:07:31.620400,107.145.242.128,148.253.86.181,SMTP,61378,687.64
2024-07-09 23:01:15.620400,95.123.79.40,189.73.35.5,FTP,33968,1288.36
2024-07-10 01:37:01.620400,15.7.102.217,139.12.165.139,HTTP,40901,169.96
2024-07-09 18:02:07.620400,151.133.248.215,207.43.235.205,HTTP,18149,0.0
2024-07-09 23:26:10.620400,153.0.234.218,145.115.208.150,HTTP,14392,1378.4
2024-07-09 11:38:32.620400,207.142.55.57,220.68.221.255,HTTP,10283,2537.66
2024-07-09 10:01:13.620400,38.254.188.133,46.165.233.205,HTTPS,27555,2477.32
2024-07-09 17:19:21.620400,19.231.11.207,47.149.41.14,SMTP,16565,13.64
2024-07-09 17:57:09.620400,2.8.129.239,148.237.120.109,FTP,51512,20.4
2024-07-09 12:16:09.620400,153.255.186.145,199.53.68.15,TCP,64744,792.6
2024-07-09 12:43:33.620400,64.155.158.44,123.98.206.234,DNS,48439,753.1
2024-07-09 10:25:53.620400,165.108.199.239,109.146.13.248,HTTPS,42297,415.89
